idx,単語,target
1741,世,4
1742,秋,3
1743,料金,2
1744,冷え,4
1745,栄養,3
1746,本番,1
1747,五感,4
1748,テクノロジー,2
1749,ショック,4
1750,好み,3
1751,基準,1
1752,重視,2
1753,コーディネート,4
1754,イヤー,1
1755,納得,2
1756,ドア,2
1757,劇中,3
1758,嫌い,3
1759,センス,1
1760,業界,2
1761,チャン,4
1762,爆笑,1
1763,嵐,4
1764,参入,1
1765,連発,4
1766,札幌,1
1767,サワー,1
1768,E,2
1769,満載,1
1770,かぼちゃ,1
1771,幸運,1
1772,物事,4
1773,名誉,4
1774,紅白,4
1775,KARA,4
1776,製造,1
1777,紳助,3
1778,ファイル,1
1779,加湿,3
1780,iPad,1
1781,素材,3
1782,3,1
1783,奴,4
1784,ロボット,1
1785,英国,1
1786,認証,1
1787,作成,2
1788,ムービー,1
1789,US,4
1790,オーディオ,2
1791,インターフェイス,1
1792,com,3
1793,G,1
1794,擁護,1
1795,音声,2
1796,ボード,1
1797,Wikipedia,1
1798,松本,3
1799,俊範,1
1800,騒ぎ,1
1801,伊藤,4
1802,光,4
1803,呼称,1
1804,票,3
1805,すし,4
1806,投入,2
1807,Intensity,4
1808,Shuttle,4
1809,所有,4
1810,エネループ,1
1811,コンテンツ,2
1812,白河,1
1813,喪失,1
1814,龍,4
1815,アナウンサー,4
1816,キャンギャル,1
1817,芥川,1
1818,芝,4
1819,白人,1
1820,グレムリン,4
1821,ジョーイ,4
1822,オファー,4
1823,GG,1
1824,純次,1
1825,コーチ,4
1826,DiVA,1
1827,美玲,4
1828,鳥越,1
1829,光司,1
1830,起源,2
1831,ビター,1
1832,ドリーム,4
1833,レジャー,1
1834,サロン・デュ・ショコラ,1
1835,ベルコラーデ,1
1836,豆,2
1837,チーク,1
1838,韓,4
1839,退職,1
1840,うさぎ,1
1841,サンデマン,1
1842,FC,4
1843,同誌,3
1844,青木,1
1845,蘭,4
1846,柏原,4
1847,宮根,1
1848,愛用,4
1849,ヨガ,4
1850,プロデュース,3
1851,具体,1
1852,木村,4
1853,埼玉,4
1854,姉妹,3
1855,職場,1
1856,太陽,2
1857,世間,3
1858,パートナー,4
1859,爆発,4
1860,検索,2
1861,やつ,1
1862,年始,4
1863,エイジング,4
1864,胸,3
1865,冷静,4
1866,ワーク,4
1867,入力,2
1868,マガジン,2
1869,徹底,2
1870,ゼロ,2
1871,液,4
1872,シワ,3
1873,代謝,4
1874,保湿,3
1875,64,1
1876,45,3
1877,一人暮らし,4
1878,バッグ,3
1879,出席,1
1880,夫妻,4
1881,育児,3
1882,中身,3
1883,飲み会,4
1884,ビタミン,2
1885,300,1
1886,予感,4
1887,草食,3
1888,ピル,1
1889,予防,1
1890,不正,4
1891,北朝鮮,2
1892,自立,1
1893,首都,4
1894,責任,1
1895,隣,3
1896,汗,2
1897,周辺,2
1898,絶賛,4
1899,少年,1
1900,進行,3
1901,チエ子,1
1902,アート,3
1903,いく,2
1904,仲,3
1905,冷え性,1
1906,測定,2
1907,勉強,2
1908,アスリート,1
1909,継続,2
1910,杏,1
1911,鼻,4
1912,びっくり,3
1913,何事,1
1914,運気,4
1915,建設,4
1916,発展,1
1917,敏感,1
1918,食感,4
1919,作家,3
1920,全部,2
1921,サイ,1
1922,マスク,3
1923,知世,1
1924,先行,2
1925,トラスト,1
1926,ランク,4
1927,パーティー,3
1928,125,1
1929,ダノン,4
1930,味方,1
1931,レシピ,2
1932,堪能,4
1933,嫁,3
1934,成績,4
1935,府,4
1936,暴露,1
1937,合戦,4
1938,キース,1
1939,ネタ,1
1940,サンワ,1
1941,オフィス,2
1942,電球,1
1943,復活,1
1944,ハイ,2
1945,決勝,2
1946,発信,2
1947,ワイヤレス,2
1948,ダンス,3
1949,．,2
1950,電池,2
1951,タス,4
1952,試験,4
1953,眞鍋,1
1954,入,4
1955,genkosha,4
1956,ベッカム,1
1957,After,4
1958,Effects,4
1959,道場,1
1960,セブン,4
1961,初回,4
1962,端末,2
1963,機器,2
1964,進出,3
1965,傷,4
1966,モノラル,1
1967,SOPA,1
1968,松井,1
1969,HV,1
1970,talk,1
1971,me,1
1972,LUNA,1
1973,ＩＣＦ,1
1974,3,1
1975,藤沢,4
1976,同期,2
1977,照明,4
1978,カセット,2
1979,HDD,1
1980,徐々,4
1981,ストア,2
1982,日米,1
1983,障害,2
1984,盛り,4
1985,基地,2
1986,シーリング,1
1987,ミシン,1
1988,濡れ場,1
1989,ブース,2
1990,原宿,3
1991,一恵,1
1992,秘密,1
1993,グランプリ,4
1994,コンパニオン,1
1995,ストレート,4
1996,クラス,1
1997,片山,2
1998,入稿,1
1999,謝罪,1
2000,ベース,2
2001,No,3
2002,新浪,1
2003,握手,3
2004,スイート,1
2005,ドリンク,1
2006,スキーター,1
2007,カンヌ,1
2008,パルム,1
2009,ライジング,2
2010,前作,1
2011,不明,2
2012,8,2
2013,ふたり,3
2014,共演,3
2015,キャサリン,1
2016,同作,3
2017,レッド,1
2018,戦士,1
2019,戦い,3
2020,古代,4
2021,男優,4
2022,サプライズ,1
2023,作曲,1
2024,エドガー,4
2025,星,2
2026,鉄,4
2027,奈々,3
2028,ブリッジ,3
2029,旬,4
2030,ペントハウス,4
2031,成果,1
2032,免許,1
2033,相田,1
2034,明大,1
2035,大城,1
2036,デルレイ,1
2037,マカロン,1
2038,姫,1
2039,リボン,4
2040,石垣,1
2041,原料,1
2042,パッケージ,2
2043,腰,4
2044,武藤,4
2045,真一,1
2046,肌色,1
2047,平野,1
2048,カンタービレ,1
2049,ラウンド,1
2050,対談,4
2051,中田,4
2052,なでしこ,2
2053,里田,4
2054,財前,4
2055,ラツィオ,4
2056,箱根,4
2057,駅伝,4
2058,市長,1
2059,蓮舫,4
2060,有吉,1
2061,ダディ,3
2062,ミキ,1
2063,かをり,4
2064,食,1
2065,仕上がり,3
2066,急増,4
2067,紅,1
2068,あたり,2
2069,パターン,2
2070,破たん,1
2071,パーフェクト,4
2072,習慣,3
2073,来年,3
2074,やりとり,2
2075,内面,4
2076,国民,1
2077,41,2
2078,実態,3
2079,親子,3
2080,実行,1
2081,耳,1
2082,数十,1
2083,給料,3
2084,多少,2
2085,カウンセラー,1
2086,38,4
2087,作り,3
2088,神田,3
2089,はる,4
2090,ひ,4
2091,通販,1
2092,都合,2
2093,高額,4
2094,ダンナ,1
2095,我慢,3
2096,文句,4
2097,キープ,1
2098,劇,3
2099,筆者,2
2100,イケメン,3
2101,マンション,2
2102,活用,2
2103,計算,2
2104,残り,3
2105,貯金,3
2106,ケータイ,2
2107,立場,1
2108,スルー,4
2109,赤ちゃん,2
2110,小遣い,4
2111,DHC,1
2112,ゲット,4
2113,サンプル,4
2114,サプリメント,4
2115,750,1
2116,コンサート,4
2117,スノボ,1
2118,宿泊,3
2119,テクニック,2
2120,攻撃,4
2121,例,2
2122,9,2
2123,植物,3
2124,先輩,3
2125,装着,1
2126,セックス,3
2127,確立,4
2128,ヨーロッパ,1
2129,講演,4
2130,不満,3
2131,送料,1
2132,解消,1
2133,代わり,3
2134,疲れ,2
2135,ラスト,4
2136,佑,1
2137,散歩,1
2138,早苗,1
2139,mixi,1
2140,告知,4
2141,自称,1
2142,ごめん,4
2143,病院,1
2144,体調,1
2145,判明,1
2146,付け,2
2147,小物,1
2148,実績,4
2149,ルーシー,4
2150,タイトル,3
2151,気味,3
2152,ただ,1
2153,バッシング,1
2154,松田,4
2155,了承,2
2156,好意,4
2157,チーズ,3
2158,ブレンド,1
2159,菓子,2
2160,定番,3
2161,レンジ,3
2162,東洋,1
2163,委員,2
2164,外国,1
2165,鞄,4
2166,坂道,1
2167,美貌,4
2168,製作,3
2169,N,2
2170,客船,1
2171,贅沢,4
2172,篇,2
2173,団体,2
2174,フォーム,2
2175,介護,1
2176,アパート,4
2177,施設,4
2178,kcal,1
2179,席,2
2180,仕事面,1
2181,外,3
2182,志向,4
2183,認識,1
2184,ミニカー,1
2185,EL,2
2186,マリコ,1
2187,ボケ,4
2188,北,2
2189,サプライ,1
2190,電源,1
2191,牧田,4
2192,亜紀子,4
2193,手荒れ,1
2194,スパイダーポディウム,1
2195,侵略,4
2196,PR,4
2197,DS,1
2198,豪徳,4
2199,エコ,3
2200,調整,2
2201,Lite,4
2202,i,1
2203,解除,2
2204,速度,2
2205,タッチ,2
2206,制限,2
2207,ファーム,4
2208,カム,4
2209,サポート,2
2210,チップ,2
2211,値下げ,1
2212,バリュー,1
2213,iVIS,4
2214,HD,2
2215,backnumber,4
2216,935,1
2217,天国,4
2218,魁,1
2219,吉野,4
2220,エール,4
2221,船長,1
2222,バンク,2
2223,関心,3
2224,Z,1
2225,ドキュメンタリー,4
2226,雄,4
2227,Crystal,1
2228,Display,1
2229,直後,2
2230,フェイス,4
2231,手回し,1
2232,ものまね,4
2233,真,4
2234,CD,1
2235,仕様,2
2236,3,1
2237,ロンドン,2
2238,クリア,2
2239,炎上,1
2240,プレーヤー,3
2241,任天,3
2242,Ｕ,4
2243,エンコーダー,4
2244,茶の間,4
2245,平嶋,1
2246,ポリシー,2
2247,原点,3
2248,設置,2
2249,融合,1
2250,中央,2
2251,転落,4
2252,The,2
2253,育成,2
2254,生誕,1
2255,フォーエバー,4
2256,佐藤,3
2257,売上,4
2258,開幕,1
2259,スタイリスト,1
2260,リース,1
2261,起用,1
2262,小久保,1
2263,スケール,1
2264,俊太郎,4
2265,主宰,4
2266,復興,1
2267,言及,4
2268,ハラ,1
2269,ミニー,1
2270,トイレ,4
2271,バット,2
2272,ミッション,3
2273,感染,1
2274,黄金,3
2275,1995,1
2276,王,3
2277,帰還,4
2278,ペア,4
2279,ウィリアム,1
2280,残酷,1
2281,アルバート,4
2282,仮面,3
2283,ライダー,3
2284,ヒミズ,3
2285,富豪,1
2286,鷹,4
2287,団,4
2288,ミッドナイト,4
2289,ネコ,1
2290,孤独,4
2291,脱出,1
2292,エマ,4
2293,興行,4
2294,ファースト,3
2295,moumoon,4
2296,マキアージュ,4
2297,ルージュ,4
2298,ジュード,4
2299,ロウ,4
2300,フロイド,1
2301,入団,4
2302,インナー,1
2303,イチゴ,3
2304,滝口,1
2305,幸広,1
2306,オペラ,4
2307,インター,1
2308,コンチネンタル,1
2309,魅惑,1
2310,カーリング,4
2311,美白,1
2312,小鳥,1
2313,キャスター,1
2314,ヨルダン,1
2315,克也,4
2316,討論,1
2317,美保,4
2318,ニックネーム,1
2319,マー,4
2320,ヘディング,4
2321,澤,2
2322,MF,4
2323,Blog,1
2324,スペイン,4
2325,全豪,1
2326,ユニフォーム,4
2327,平等,4
2328,香山,1
2329,ナターシャ,1
2330,募金,4
2331,絢香,1
2332,手帳,4
2333,佐々木,3
2334,フリー,2
2335,ノート,2
2336,休み,3
2337,平凡,4
2338,嫉妬,1
2339,いっぱい,2
2340,交換,2
2341,去年,4
2342,cm,1
2343,お腹,2
2344,バスト,1
2345,限界,3
2346,手入れ,3
2347,セレブ,4
2348,薬局,4
2349,ホント,1
2350,同僚,2
2351,男の子,1
2352,負担,2
2353,鍵,2
2354,もん,1
2355,暴言,1
2356,祭り,2
2357,シミ,1
2358,前後,1
2359,ターゲット,2
2360,メイン,2
2361,VS,4
2362,課題,1
2363,休日,3
2364,議論,1
2365,ラインナップ,2
2366,ラボ,4
2367,勝手,2
2368,放題,1
2369,パティシエ,3
2370,ゲレンデ,1
2371,道具,3
2372,説教,3
2373,試し,1
2374,幸福,4
2375,ギャップ,1
2376,年上,4
2377,安全,1
2378,反面,4
2379,同居,3
2380,派遣,4
2381,親友,1
2382,ミシェル,4
2383,ZOZOTOWN,1
2384,トレ,4
2385,辺,1
2386,犠牲,3
2387,京都,4
2388,リラックス,3
2389,派手,3
2390,宣言,1
2391,問い,4
2392,変,4
2393,ヒューマン,4
2394,2008,1
2395,乙女心,4
2396,アラ,2
2397,プロポーズ,4
2398,スカウト,3
2399,ココア,1
2400,食べ物,1
2401,一流,4
2402,参考,2
2403,テニス,4
2404,嗅覚,1
2405,55,4
2406,別れ,4
2407,開運,4
2408,黒,1
2409,アクセサリー,2
2410,ハードル,2
2411,カード,2
2412,番号,2
2413,ブラン,4
2414,ディア,4
2415,依存,1
2416,マイナス,1
2417,おしゃれ,3
2418,朝帰り,1
2419,アツアツ,1
2420,ハット,4
2421,チェーン,2
2422,マッチ,2
2423,MC,3
2424,広報,3
2425,内田,3
2426,シングル,3
2427,パンツ,3
2428,好評,3
2429,体内,1
2430,葉,3
2431,町,2
2432,スクリーン,2
2433,味噌,3
2434,秋田,4
2435,局,3
2436,ロシア,3
2437,ピット,4
2438,放映,4
2439,独立,4
2440,ジャニーズ,4
2441,世の中,3
2442,願い,3
2443,気配,1
2444,丸の内,4
2445,B,2
2446,フロア,3
2447,テーブル,3
2448,土産,1
2449,本物,3
2450,説,4
2451,芸人,1
2452,山路,4
2453,ツール,1
2454,稼働,4
2455,構想,4
2456,トイ,4
2457,撤退,4
2458,元年,4
2459,無駄,3
2460,2007,1
2461,MIYUKI,3
2462,KOMATSU,3
2463,フォロワー,4
2464,6,2
2465,犬,3
2466,メッシ,4
2467,機種,2
2468,グッズ,1
2469,ルックス,3
2470,視覚,4
2471,特設,2
2472,なかよし,1
2473,連動,3
2474,Mac,1
2475,Android,2
2476,主催,3
2477,表彰,4
2478,サポーター,4
2479,上旬,2
2480,HF,3
2481,アンサイクロペディア,1
2482,とこ,4
2483,ｉＰｈｏｎｅ,3
2484,所持,1
2485,米沢,1
2486,ウェイ,3
2487,革新,1
2488,案,4
2489,続出,1
2490,本命,4
2491,さくら,4
2492,合成,2
2493,動向,1
2494,ミクシィ,4
2495,商戦,3
2496,名称,2
2497,歌手,3
2498,幕張,1
2499,メッセ,1
2500,プログラム,2
2501,規模,3
2502,ロサンゼルス,3
2503,依頼,1
2504,風味,1
2505,舌,4
2506,学力,1
2507,千葉,2
2508,北米,4
2509,青山,4
2510,ボトル,4
2511,アリーナ,4
2512,ポール,3
2513,本編,4
2514,ショット,3
2515,被災,1
2516,ハンバーガー,1
2517,極意,4
2518,ビジネスマン,3
2519,ジェシカ,3
2520,章,4
2521,破壊,4
2522,ピカデリー,4
2523,名作,3
2524,TIME,4
2525,樹木,1
2526,希林,1
2527,ピーター,3
2528,ストーン,4
2529,ウォーズ,1
2530,ジョージ,3
2531,ライアン,1
2532,無量,1
2533,聖書,1
2534,クレイグ,4
2535,モザイク,1
2536,上陸,2
2537,里穂,4
2538,コスプレ,2
2539,海底,1
2540,中学,1
2541,宮川,1
2542,SP,4
2543,神秘,1
2544,首位,4
2545,マーガレット,4
2546,サッチャー,4
2547,弓,4
2548,ミュージカル,4
2549,逃走,1
2550,ドライブ,2
2551,太り,1
2552,ピッチャー,4
2553,藤原,1
2554,サーガ,4
2555,合間,1
2556,ベルギー,4
2557,ベッキンセール,1
2558,なつみ,4
2559,無名,1
2560,シャーロック,4
2561,ワトソン,4
2562,爆音,1
2563,ヒロ,1
2564,山口,1
2565,長大,1
2566,インストラクター,1
2567,池田,1
2568,パウダー,4
2569,ゴシップ,1
2570,八神,1
2571,蓮,4
2572,税込み,4
2573,ユー,4
2574,フランボワーズ,1
2575,さわぎ,1
2576,ベリー,3
2577,ラヴァーズ,1
2578,ペルー,3
2579,シラノ,1
2580,活性,3
2581,発酵,1
2582,大神,4
2583,神前,1
2584,診断,1
2585,足利,1
2586,Peachy,2
2587,TGC,3
2588,ペースト,2
2589,マエストロ,4
2590,爬虫,1
2591,軽部,1
2592,ボヤキ,4
2593,福田,1
2594,王者,1
2595,ステーション,4
2596,修造,1
2597,国歌,4
2598,浦和,4
2599,真司,4
2600,知事,4
2601,徹,3
2602,テキサス,4
2603,レンジャーズ,4
2604,槙野,4
2605,貴史,1
2606,退任,1
2607,野田,4
2608,草なぎ,1
2609,慎弥,1
2610,局部,1
2611,打ち切り,4
2612,上原,4
2613,漬物,1
2614,内藤,1
2615,AV,4
2616,リスト,1
2617,ヒント,2
2618,午前,2
2619,せい,1
2620,ボリューム,1
2621,最悪,1
2622,アピール,3
2623,年明け,4
2624,リサーチ,2
2625,etc,1
2626,インパクト,3
2627,愛情,4
2628,ゆき,3
2629,割合,2
2630,いちいち,1
2631,そば,3
2632,後悔,3
2633,友,3
2634,知人,1
2635,プリント,2
2636,ポスト,4
2637,内,3
2638,医療,1
2639,チカコ,1
2640,主流,4
2641,Web,2
2642,方向,3
2643,迷い,4
2644,ミナミ,1
2645,42,2
2646,メルマガ,3
2647,覚悟,3
2648,奇跡,3
2649,最低,1
2650,薬,4
2651,書房,4
2652,投資,1
2653,指示,2
2654,抑制,1
2655,mm,2
2656,プロデューサー,3
2657,カメラマン,3
2658,方々,1
2659,都心,4
2660,タカコ,4
2661,把握,1
2662,カナ,4
2663,冒頭,3
2664,電車,3
2665,妊娠,3
2666,神経,3
2667,総研,1
2668,毎月,1
2669,半数,4
2670,アパレル,3
2671,トライアル,3
2672,リード,3
2673,完璧,3
2674,ノリ,3
2675,腕,1
2676,共同,4
2677,ツアー,2
2678,上記,2
2679,スノーボード,4
2680,故郷,4
2681,通用,4
2682,一切,2
2683,毎回,4
2684,ケガ,4
2685,cafe,2
2686,女医,4
2687,月経,1
2688,治療,3
2689,石,4
2690,院長,4
2691,都会,2
2692,差別,1
2693,バツイチ,2
2694,フランキー,1
2695,ピュア,1
2696,MAX,2
2697,尿,4
2698,モレ,4
2699,感度,3
2700,防止,4
2701,エッセイ,2
2702,菜,4
2703,断言,3
2704,泣き虫,1
2705,宮崎,3
2706,サク,1
2707,地下,2
2708,一面,3
2709,靴,4
2710,延長,2
2711,病気,1
2712,エンタテインメント,4
2713,定着,4
2714,独り身,1
2715,迷惑,4
2716,H,1
2717,ビル,3
2718,体質,1
2719,血行,4
2720,人数,2
2721,考え,3
2722,タカ,1
2723,バック,2
2724,ガ,4
2725,矯正,3
2726,苦笑,3
2727,ナツミ,1
2728,インスピレーション,4
2729,婚姻,4
2730,候補,3
2731,強調,1
2732,抱負,1
2733,オーラ,4
2734,みみ,1
2735,シナモン,1
2736,シロップ,4
2737,ソース,1
2738,コンビ,3
2739,手間,2
2740,子育て,4
2741,小栗,4
2742,ギャグ,4
2743,前置き,1
2744,約束,1
2745,ドロンジョーヌ,2
2746,のど,4
2747,菌,4
2748,ヨーグルト,2
2749,整理,1
2750,一杯,1
2751,ポケモン,4
2752,マスター,2
2753,海,2
2754,資料,1
2755,巨匠,3
2756,ミケランジェロ,1
2757,鳥羽,4
2758,ミネラル,3
2759,外装,4
2760,ユ,4
2761,一体,1
2762,集団,1
2763,食堂,4
2764,にんじん,1
2765,ご飯,1
2766,ビューティー,3
2767,捜査,3
2768,見所,4
2769,解釈,4
2770,慎重,2
2771,被害,1
2772,子役,4
2773,アップロード,1
2774,パブリッシング,1
2775,ケーブル,1
2776,本体,2
2777,コンパクト,2
2778,ドキュメント,1
2779,中旬,2
2780,減少,4
2781,シャープ,2
2782,はじまり,4
2783,謹慎,1
2784,沖,3
2785,パーツ,1
2786,賛成,4
2787,アニメーション,1
2788,収録,1
2789,バルセロナ,4
2790,ハンド,4
2791,収集,2
2792,肩,1
2793,東芝,3
2794,幅,2
2795,付属,1
2796,ＡＫＢ,1
2797,さしこ,1
2798,性能,1
2799,動作,2
2800,パネル,2
2801,プロフェッショナル,4
2802,マルチ,1
2803,著作,2
2804,政府,1
2805,市民,3
2806,付録,4
2807,Perfect,4
2808,Book,4
2809,丸かじり,4
2810,キティ,4
2811,あかり,4
2812,スマ,3
2813,エディ,4
2814,ロール,2
2815,次回,1
2816,主役,3
2817,クオリティ,1
2818,V,2
2819,探偵,3
2820,衝突,1
2821,生真面目,1
2822,一時,1
2823,強化,2
2824,アルコール,4
2825,穴あけ,1
2826,玲花,4
2827,NEW,1
2828,売り上げ,3
2829,ハイビジョン,3
2830,再現,1
2831,勝負,1
2832,制度,3
2833,心頭,4
2834,マクセル,4
2835,Ｗｉｉ,1
2836,欧,1
2837,豪,2
2838,緊急,2
2839,同日,2
2840,通話,2
2841,事態,1
2842,丸裸,1
2843,駆使,1
2844,ニュー,3
2845,2900,1
2846,赤字,1
2847,同情,1
2848,入出力,1
2849,ボックス,3
2850,SUPER,4
2851,セッション,4
2852,収益,4
2853,報酬,1
2854,寿命,4
2855,同車,1
2856,徒歩,3
2857,スコット,2
2858,マネージャー,1
2859,ハンター,3
2860,要因,3
